日付タイプ,model,延べ台日,平均差枚,勝率%
曜:木,スマスロ バイオハザードRE:3,91,-464.2,20.9
曜:木,Lソードアート・オンライン,121,102.2,20.7
曜:木,Lパチスロ戦姫絶唱シンフォギア 正義の歌,20,-261.1,20.0
曜:木,スマスロ スーパーリオエース2,79,-337.3,19.0
曜:木,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,87,-69.7,16.1
曜:木,スマスロとある科学の超電磁砲2,50,-192.0,14.0
曜:木,Lパチスロ かぐや様は告らせたい,44,-175.8,11.4
曜:水,スロット ワールドダイスター,21,644.1,52.4
曜:水,Lパチスロうみねこのなく頃に2,56,231.9,51.8
曜:水,スマスロBIRDIE WING-Golf Girls’ Story-,16,699.6,50.0
曜:水,新ハナビ,51,218.3,49.0
曜:水,バーサスリヴァイズ,90,352.0,48.9
曜:水,マイジャグラーV,1290,260.2,47.8
曜:水,スマスロ サンダーV,58,-12.8,46.6
曜:水,沖ドキ！ＧＯＬＤ-30,270,-60.5,44.8
曜:水,パチスロ　甲鉄城のカバネリ,61,214.0,44.3
曜:水,L戦国乙女5 業火を穿つ宿焔の双刃,130,662.6,42.3
曜:水,沖ドキ!ゴージャス 30Φ,90,-171.0,42.2
曜:水,A-SLOT+ ディスクアップ ULTRAREMIX,90,152.4,42.2
曜:水,L ToLOVEるダークネス,12,601.0,41.7
曜:水,マジカルハロウィン　～Trick or Treat!～,60,75.8,41.7
曜:水,ウルトラミラクルジャグラー,90,104.1,41.1
曜:水,Lパチスロ炎炎ノ消防隊2,205,55.2,40.5
曜:水,スマスロ ゴッドイーター リザレクション,116,-109.9,40.5
曜:水,L東京喰種,451,-42.3,40.4
曜:水,L無職転生～異世界行ったら本気だす～,50,257.2,40.0
曜:水,Lパチスロ喰霊-零-Re,15,120.0,40.0
曜:水,L ＨＥＹ！エリートサラリーマン鏡,48,-15.3,39.6
曜:水,Lスマスロ北斗の拳,254,19.8,39.4
曜:水,スマスロ やじきた道中記参る！,33,379.1,39.4
曜:水,ジャグラーガールズSS,150,80.2,39.3
曜:水,ネオアイムジャグラーEX,990,25.7,38.6
曜:水,A-SLOT+異世界かるてっとBT,44,-107.2,38.6
曜:水,パチスロ　ディスクアップ２,143,-45.8,38.5
曜:水,スマスロ 沖ドキ!DUO アンコール,168,-312.1,38.1
曜:水,ファンキージャグラー２ＫＴ,150,52.4,38.0
曜:水,スマスロ ゴブリンスレイヤーⅡ,24,-185.0,37.5
曜:水,L青春ブタ野郎はバニーガール先輩の夢を見ない,8,356.0,37.5
曜:水,L戦国乙女４　戦乱に閃く炯眼の軍師,123,343.8,37.4
曜:水,スマスロ とある魔術の禁書目録2,35,-571.6,37.1
曜:水,クランキークレスト,46,-37.3,37.0
曜:水,スマート沖スロ ニューキングハナハナV,84,54.4,36.9
曜:水,スマスロ 甲鉄城のカバネリ 海門決戦,436,40.2,36.9
曜:水,スマスロ秘宝伝,38,-298.5,36.8
曜:水,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,60,-54.1,36.7
曜:水,L少女☆歌劇 レヴュースタァライト -The SLOT-,30,121.0,36.7
曜:水,ミスタージャグラー,90,-91.6,36.7
曜:水,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,22,76.7,36.4
曜:水,L南国育ち SPECIAL,22,196.1,36.4
曜:水,戦国コレクション6,33,-188.9,36.4
曜:水,スマスロ 攻殻機動隊,120,59.7,35.8
曜:水,スロット ソードアート・オンラインⅡ,150,-441.4,34.7
曜:水,スマスロヨルムンガンド,26,-417.2,34.6
曜:水,L主役は銭形5,32,332.5,34.4
曜:水,ゴーゴージャグラー３,300,-18.2,34.3
曜:水,Lパチスロ革命機ヴァルヴレイヴ2,170,266.2,34.1
曜:水,この素晴らしい世界に祝福を！,88,171.6,34.1
曜:水,Lパチスロからくりサーカス2,100,49.0,34.0
曜:水,スマスロモンキーターンV,348,86.7,33.6
曜:水,ハッピージャグラーＶＩＩＩ,210,8.4,33.3
曜:水,アレックス ブライト,108,94.8,33.3
曜:水,真打 吉宗,144,-423.2,33.3
曜:水,スマスロ ビッグドリーム THE GOLDEN PUSHER,45,112.3,33.3
曜:水,スマスロ モンスターハンターライズ,104,-230.5,32.7
曜:水,スマスロ ストリートファイター6,31,-236.4,32.3
曜:水,スマスロ北斗の拳 転生の章2,387,-28.2,32.0
曜:水,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,234,117.0,30.8
曜:水,スマスロ化物語,180,111.2,30.6
曜:水,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,136,-123.2,30.1
曜:水,スマスロとある科学の超電磁砲2,50,90.8,30.0
曜:水,Lアズールレーン THE ANIMATION,85,70.0,29.4
曜:水,スマスロ スーパーリオエース2,79,-71.7,29.1
曜:水,プリズムナナ,38,-181.1,28.9
曜:水,Lソードアート・オンライン,121,185.8,28.9
曜:水,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,18,247.0,27.8
曜:水,スマスロ 東京リベンジャーズ,146,-32.1,27.4
曜:水,スマスロ リコリス・リコイル,30,-578.0,26.7
曜:水,スマスロ新鬼武者3,102,-198.7,26.5
曜:水,スマスロ ハナビ,129,-171.6,25.6
曜:水,スマスロ鉄拳6,77,-135.7,24.7
曜:水,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,87,107.4,24.1
曜:水,Lタクトオーパス デスティニー,38,-428.8,23.7
曜:水,スマスロ ミリオンゴッド-神々の軌跡-,220,-1170.0,23.2
曜:水,スマスロ スーパーブラックジャック,87,-108.6,23.0
曜:水,Lパチスロ かぐや様は告らせたい,44,32.6,22.7
曜:水,スマスロ バイオハザードRE:3,91,-288.0,22.0
曜:水,いざ！番長,55,-184.6,21.8
曜:水,Lパチスロ戦姫絶唱シンフォギア 正義の歌,20,-129.9,20.0
曜:水,スマスロ シャーマンキング,57,-399.7,15.8
曜:水,L範馬刃牙,16,-296.0,12.5
曜:火,スマスロ ゴブリンスレイヤーⅡ,24,901.7,54.2
曜:火,スロット ワールドダイスター,21,251.4,52.4
曜:火,A-SLOT+ ディスクアップ ULTRAREMIX,90,434.5,52.2
曜:火,パチスロ　ディスクアップ２,143,307.4,51.0
曜:火,マイジャグラーV,1290,263.1,50.1
曜:火,Lパチスロうみねこのなく頃に2,56,-16.1,50.0
曜:火,L青春ブタ野郎はバニーガール先輩の夢を見ない,8,852.5,50.0
曜:火,スマスロ サンダーV,58,265.5,48.3
曜:火,ウルトラミラクルジャグラー,90,41.9,47.8
曜:火,新ハナビ,51,227.8,47.1
曜:火,沖ドキ！ＧＯＬＤ-30,270,46.6,46.7
曜:火,マジカルハロウィン　～Trick or Treat!～,60,197.8,46.7
曜:火,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,136,486.0,46.3
曜:火,スマスロ ハナビ,129,205.6,45.7
曜:火,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,22,-380.2,45.5
曜:火,スマスロ秘宝伝,38,175.3,44.7
曜:火,スマスロBIRDIE WING-Golf Girls’ Story-,16,268.5,43.8
曜:火,L少女☆歌劇 レヴュースタァライト -The SLOT-,30,397.9,43.3
曜:火,Lパチスロ炎炎ノ消防隊2,205,369.2,42.9
曜:火,スマスロ 甲鉄城のカバネリ 海門決戦,436,18.2,42.7
曜:火,ミスタージャグラー,90,65.7,42.2
曜:火,スマート沖スロ ニューキングハナハナV,84,98.6,40.5
曜:火,スマスロ ゴッドイーター リザレクション,116,-125.9,40.5
曜:火,Lスマスロ北斗の拳,254,336.1,40.2
曜:火,Lパチスロからくりサーカス2,100,83.8,40.0
曜:火,Lパチスロ戦姫絶唱シンフォギア 正義の歌,20,830.7,40.0
曜:火,Lパチスロ喰霊-零-Re,15,-577.4,40.0
曜:火,スマスロ リコリス・リコイル,30,-216.5,40.0
曜:火,アレックス ブライト,108,172.2,39.8
曜:火,プリズムナナ,38,537.8,39.5
曜:火,ネオアイムジャグラーEX,990,-0.6,39.5
曜:火,ゴーゴージャグラー３,300,83.3,39.3
曜:火,ジャグラーガールズSS,150,54.2,39.3
曜:火,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,234,488.0,38.9
曜:火,バーサスリヴァイズ,90,144.7,38.9
曜:火,この素晴らしい世界に祝福を！,88,91.2,38.6
曜:火,A-SLOT+異世界かるてっとBT,44,0.3,38.6
曜:火,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,60,106.7,38.3
曜:火,スマスロ化物語,180,255.6,38.3
曜:火,真打 吉宗,144,-8.3,38.2
曜:火,ファンキージャグラー２ＫＴ,150,142.1,38.0
曜:火,スマスロ北斗の拳 転生の章2,387,479.1,38.0
曜:火,スマスロとある科学の超電磁砲2,50,251.5,38.0
曜:火,沖ドキ!ゴージャス 30Φ,90,-292.6,37.8
曜:火,スマスロ 東京リベンジャーズ,146,556.7,37.7
曜:火,L範馬刃牙,16,579.5,37.5
曜:火,スマスロモンキーターンV,348,221.7,37.4
曜:火,クランキークレスト,46,111.2,37.0
曜:火,L戦国乙女5 業火を穿つ宿焔の双刃,130,-308.5,36.9
曜:火,スマスロ スーパーブラックジャック,87,679.5,36.8
曜:火,Lアズールレーン THE ANIMATION,85,113.9,36.5
曜:火,スマスロ やじきた道中記参る！,33,-125.2,36.4
曜:火,ハッピージャグラーＶＩＩＩ,210,5.3,36.2
曜:火,L無職転生～異世界行ったら本気だす～,50,784.9,36.0
曜:火,L東京喰種,451,-24.8,35.9
曜:火,スマスロ ビッグドリーム THE GOLDEN PUSHER,45,472.5,35.6
曜:火,Lソードアート・オンライン,121,300.9,35.5
曜:火,スロット ソードアート・オンラインⅡ,150,-79.9,35.3
曜:火,パチスロ　甲鉄城のカバネリ,61,274.8,34.4
曜:火,スマスロ とある魔術の禁書目録2,35,-263.1,34.3
曜:火,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,18,-42.6,33.3
曜:火,いざ！番長,55,479.3,32.7
曜:火,L南国育ち SPECIAL,22,-237.7,31.8
曜:火,L主役は銭形5,32,-833.8,31.2
曜:火,L戦国乙女４　戦乱に閃く炯眼の軍師,123,397.0,30.9
曜:火,戦国コレクション6,33,-467.8,30.3
曜:火,スマスロ鉄拳6,77,-98.0,29.9
曜:火,Lパチスロ革命機ヴァルヴレイヴ2,170,-14.5,29.4
曜:火,スマスロ 攻殻機動隊,120,-377.4,29.2
曜:火,Lタクトオーパス デスティニー,38,129.7,28.9
曜:火,スマスロ モンスターハンターライズ,104,-251.0,28.8
曜:火,スマスロ 沖ドキ!DUO アンコール,168,-418.1,28.6
曜:火,スマスロ スーパーリオエース2,79,40.8,26.6
曜:火,スマスロ新鬼武者3,102,-654.6,26.5
曜:火,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,87,221.4,26.4
曜:火,スマスロ ミリオンゴッド-神々の軌跡-,220,-1066.4,25.5
曜:火,Lパチスロ かぐや様は告らせたい,44,-549.3,25.0
曜:火,スマスロ シャーマンキング,57,-84.5,24.6
曜:火,スマスロヨルムンガンド,26,-408.2,23.1
曜:火,L ＨＥＹ！エリートサラリーマン鏡,48,-168.1,22.9
曜:火,スマスロ ストリートファイター6,31,-530.2,22.6
曜:火,L ToLOVEるダークネス,12,-1416.0,16.7
曜:火,スマスロ バイオハザードRE:3,91,-556.4,14.3
曜:金,マイジャグラーV,1290,305.4,52.0
曜:金,A-SLOT+ ディスクアップ ULTRAREMIX,90,220.5,48.9
曜:金,沖ドキ!ゴージャス 30Φ,90,32.3,47.8
曜:金,プリズムナナ,38,685.7,47.4
曜:金,Lパチスロうみねこのなく頃に2,56,199.0,46.4
曜:金,クランキークレスト,46,156.9,45.7
曜:金,バーサスリヴァイズ,90,265.1,45.6
曜:金,L南国育ち SPECIAL,22,438.2,45.5
曜:金,新ハナビ,51,78.5,45.1
曜:金,沖ドキ！ＧＯＬＤ-30,270,-288.2,44.4
曜:金,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,18,-212.4,44.4
曜:金,Lスマスロ北斗の拳,254,217.0,42.5
曜:金,戦国コレクション6,33,-256.2,42.4
曜:金,スマスロ モンスターハンターライズ,104,145.5,41.3
曜:金,パチスロ　ディスクアップ２,143,-5.6,41.3
曜:金,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,136,158.0,41.2
曜:金,スマスロ 甲鉄城のカバネリ 海門決戦,436,-10.7,41.1
曜:金,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,234,140.2,41.0
曜:金,ジャグラーガールズSS,150,-12.1,40.7
曜:金,ネオアイムジャグラーEX,990,55.3,40.5
曜:金,Lパチスロ喰霊-零-Re,15,284.2,40.0
曜:金,スマスロ ハナビ,129,42.4,39.5
曜:金,ゴーゴージャグラー３,300,2.8,39.3
曜:金,スマスロ スーパーリオエース2,79,298.6,39.2
曜:金,スマスロ 沖ドキ!DUO アンコール,168,-30.2,38.7
曜:金,L東京喰種,451,44.8,38.4
曜:金,ハッピージャグラーＶＩＩＩ,210,-12.1,38.1
曜:金,この素晴らしい世界に祝福を！,88,111.1,37.5
曜:金,L ＨＥＹ！エリートサラリーマン鏡,48,-210.4,37.5
曜:金,スロット ソードアート・オンラインⅡ,150,-141.6,37.3
曜:金,アレックス ブライト,108,-97.3,37.0
曜:金,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,60,68.9,36.7
曜:金,スマスロモンキーターンV,348,126.9,36.5
曜:金,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,22,-576.5,36.4
曜:金,スマスロ やじきた道中記参る！,33,-37.2,36.4
曜:金,パチスロ　甲鉄城のカバネリ,61,-52.0,36.1
曜:金,スマスロ化物語,180,-25.8,36.1
曜:金,スマスロ北斗の拳 転生の章2,387,110.2,35.7
曜:金,ミスタージャグラー,90,92.3,35.6
曜:金,L戦国乙女5 業火を穿つ宿焔の双刃,130,-583.2,35.4
曜:金,スマスロ 攻殻機動隊,120,239.7,35.0
曜:金,Lパチスロ戦姫絶唱シンフォギア 正義の歌,20,1045.9,35.0
曜:金,ファンキージャグラー２ＫＴ,150,39.7,34.7
曜:金,いざ！番長,55,-11.2,34.5
曜:金,スマスロ サンダーV,58,-55.4,34.5
曜:金,L主役は銭形5,32,204.4,34.4
曜:金,スマスロ 東京リベンジャーズ,146,266.6,34.2
曜:金,A-SLOT+異世界かるてっとBT,44,34.5,34.1
曜:金,真打 吉宗,144,-490.2,34.0
曜:金,Lソードアート・オンライン,121,390.2,33.9
曜:金,L少女☆歌劇 レヴュースタァライト -The SLOT-,30,-159.1,33.3
曜:金,L戦国乙女４　戦乱に閃く炯眼の軍師,123,168.3,33.3
曜:金,マジカルハロウィン　～Trick or Treat!～,60,-4.2,33.3
曜:金,スマスロ ビッグドリーム THE GOLDEN PUSHER,45,-320.5,33.3
曜:金,Lパチスロ炎炎ノ消防隊2,205,-212.7,33.2
曜:金,ウルトラミラクルジャグラー,90,-36.9,32.2
曜:金,L無職転生～異世界行ったら本気だす～,50,-49.0,32.0
曜:金,Lパチスロからくりサーカス2,100,-621.6,32.0
曜:金,Lタクトオーパス デスティニー,38,-360.7,31.6
曜:金,L範馬刃牙,16,-265.1,31.2
曜:金,スマスロBIRDIE WING-Golf Girls’ Story-,16,367.2,31.2
曜:金,スマスロヨルムンガンド,26,-45.1,30.8
曜:金,Lパチスロ革命機ヴァルヴレイヴ2,170,-9.2,30.6
曜:金,スマスロとある科学の超電磁砲2,50,-26.3,30.0
曜:金,スマスロ リコリス・リコイル,30,-642.0,30.0
曜:金,スマスロ ストリートファイター6,31,-268.7,29.0
曜:金,スマスロ バイオハザードRE:3,91,75.1,28.6
曜:金,スマスロ とある魔術の禁書目録2,35,72.3,28.6
曜:金,Lアズールレーン THE ANIMATION,85,214.7,28.2
曜:金,スマスロ スーパーブラックジャック,87,174.6,27.6
曜:金,スマスロ鉄拳6,77,43.5,27.3
曜:金,スマスロ ミリオンゴッド-神々の軌跡-,220,-850.9,27.3
曜:金,スマスロ新鬼武者3,102,-88.0,26.5
曜:金,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,87,230.9,25.3
曜:金,スマスロ ゴブリンスレイヤーⅡ,24,310.1,25.0
曜:金,スマート沖スロ ニューキングハナハナV,84,-143.0,25.0
曜:金,L ToLOVEるダークネス,12,264.2,25.0
曜:金,L青春ブタ野郎はバニーガール先輩の夢を見ない,8,-1494.5,25.0
曜:金,スロット ワールドダイスター,21,-889.6,23.8
曜:金,スマスロ ゴッドイーター リザレクション,116,-394.2,23.3
曜:金,スマスロ シャーマンキング,57,-337.2,22.8
曜:金,Lパチスロ かぐや様は告らせたい,44,155.9,15.9
曜:金,スマスロ秘宝伝,38,-497.7,15.8
末尾:0,L青春ブタ野郎はバニーガール先輩の夢を見ない,8,391.5,62.5
末尾:0,プリズムナナ,24,2311.1,58.3
末尾:0,バーサスリヴァイズ,60,410.1,53.3
末尾:0,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,40,457.9,52.5
末尾:0,マイジャグラーV,860,253.1,50.6
末尾:0,A-SLOT+ ディスクアップ ULTRAREMIX,58,316.7,50.0
末尾:0,ミスタージャグラー,60,230.3,50.0
末尾:0,スマスロ ビッグドリーム THE GOLDEN PUSHER,30,448.5,50.0
末尾:0,スマスロBIRDIE WING-Golf Girls’ Story-,12,422.3,50.0
末尾:0,戦国コレクション6,24,883.4,50.0
末尾:0,マジカルハロウィン　～Trick or Treat!～,43,242.0,48.8
末尾:0,沖ドキ！ＧＯＬＤ-30,180,-28.2,47.8
末尾:0,スマスロ サンダーV,40,29.2,45.0
末尾:0,Lパチスロうみねこのなく頃に2,36,221.6,44.4
末尾:0,沖ドキ!ゴージャス 30Φ,60,-317.4,43.3
末尾:0,この素晴らしい世界に祝福を！,60,349.2,43.3
末尾:0,A-SLOT+異世界かるてっとBT,30,-110.5,43.3
末尾:0,パチスロ　ディスクアップ２,95,-7.3,43.2
末尾:0,L戦国乙女5 業火を穿つ宿焔の双刃,95,227.6,43.2
末尾:0,スロット ソードアート・オンラインⅡ,109,153.8,43.1
末尾:0,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,156,506.3,42.9
末尾:0,L ＨＥＹ！エリートサラリーマン鏡,34,142.5,41.2
末尾:0,L東京喰種,305,40.7,41.0
末尾:0,アレックス ブライト,71,98.9,40.8
末尾:0,ジャグラーガールズSS,100,92.2,40.0
末尾:0,スマスロ 甲鉄城のカバネリ 海門決戦,300,-211.0,39.7
末尾:0,スマスロ やじきた道中記参る！,23,-443.0,39.1
末尾:0,L少女☆歌劇 レヴュースタァライト -The SLOT-,18,377.0,38.9
末尾:0,スマスロとある科学の超電磁砲2,31,649.3,38.7
末尾:0,L戦国乙女４　戦乱に閃く炯眼の軍師,83,716.8,38.6
末尾:0,ウルトラミラクルジャグラー,60,66.6,38.3
末尾:0,新ハナビ,34,-65.6,38.2
末尾:0,L主役は銭形5,21,516.1,38.1
末尾:0,ネオアイムジャグラーEX,660,-15.1,37.9
末尾:0,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,90,581.5,37.8
末尾:0,Lスマスロ北斗の拳,161,-46.0,37.3
末尾:0,スマスロ ゴッドイーター リザレクション,76,-298.8,36.8
末尾:0,Lパチスロ革命機ヴァルヴレイヴ2,106,124.9,36.8
末尾:0,クランキークレスト,30,49.9,36.7
末尾:0,スマスロ リコリス・リコイル,30,287.5,36.7
末尾:0,スマスロ北斗の拳 転生の章2,252,103.3,36.5
末尾:0,ゴーゴージャグラー３,200,-50.6,36.5
末尾:0,Lパチスロからくりサーカス2,70,71.5,35.7
末尾:0,Lパチスロ炎炎ノ消防隊2,135,-157.5,35.6
末尾:0,スマスロモンキーターンV,230,15.1,35.2
末尾:0,スマスロ 攻殻機動隊,80,-367.8,35.0
末尾:0,Lタクトオーパス デスティニー,26,-92.2,34.6
末尾:0,スマスロ化物語,120,-12.2,34.2
末尾:0,ファンキージャグラー２ＫＴ,100,-89.1,34.0
末尾:0,スマスロ鉄拳6,45,-41.8,33.3
末尾:0,Lソードアート・オンライン,81,156.2,33.3
末尾:0,スマスロ 沖ドキ!DUO アンコール,114,-327.1,33.3
末尾:0,Lパチスロ戦姫絶唱シンフォギア 正義の歌,12,35.0,33.3
末尾:0,Lパチスロ喰霊-零-Re,12,-663.0,33.3
末尾:0,スマスロ シャーマンキング,37,68.8,32.4
末尾:0,ハッピージャグラーＶＩＩＩ,140,-41.8,32.1
末尾:0,スマスロ とある魔術の禁書目録2,25,-674.0,32.0
末尾:0,スマスロ スーパーブラックジャック,55,556.7,30.9
末尾:0,スマスロ モンスターハンターライズ,69,-118.3,30.4
末尾:0,スマスロ スーパーリオエース2,53,-223.2,30.2
末尾:0,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,10,-405.8,30.0
末尾:0,L無職転生～異世界行ったら本気だす～,30,-297.9,30.0
末尾:0,Lアズールレーン THE ANIMATION,54,129.0,29.6
末尾:0,スマスロ ハナビ,85,-180.6,29.4
末尾:0,真打 吉宗,102,-645.1,29.4
末尾:0,パチスロ　甲鉄城のカバネリ,40,-94.9,27.5
末尾:0,スロット ワールドダイスター,15,-450.0,26.7
末尾:0,スマスロ ミリオンゴッド-神々の軌跡-,160,-991.4,26.2
末尾:0,スマート沖スロ ニューキングハナハナV,54,-156.5,25.9
末尾:0,いざ！番長,35,35.3,25.7
末尾:0,スマスロ 東京リベンジャーズ,94,-32.1,25.5
末尾:0,Lパチスロ かぐや様は告らせたい,24,30.0,25.0
末尾:0,L範馬刃牙,8,-95.8,25.0
末尾:0,スマスロヨルムンガンド,18,-197.0,22.2
末尾:0,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,18,-181.3,22.2
末尾:0,スマスロ バイオハザードRE:3,58,-693.4,19.0
末尾:0,L南国育ち SPECIAL,16,-844.1,18.8
末尾:0,スマスロ ゴブリンスレイヤーⅡ,11,-107.3,18.2
末尾:0,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,55,-173.6,18.2
末尾:0,スマスロ新鬼武者3,66,-820.8,16.7
末尾:0,スマスロ秘宝伝,22,-845.0,13.6
末尾:0,スマスロ ストリートファイター6,21,-918.4,9.5
末尾:1,マイジャグラーV,1075,382.5,52.7
末尾:1,Lパチスロ戦姫絶唱シンフォギア 正義の歌,19,1221.8,52.6
末尾:1,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,195,774.3,51.3
末尾:1,アレックス ブライト,90,201.4,51.1
末尾:1,Lパチスロうみねこのなく頃に2,48,415.5,50.0
末尾:1,クランキークレスト,40,89.8,50.0
末尾:1,ウルトラミラクルジャグラー,75,133.7,49.3
末尾:1,A-SLOT+ ディスクアップ ULTRAREMIX,76,315.5,48.7
末尾:1,パチスロ　ディスクアップ２,120,245.7,48.3
末尾:1,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,114,533.4,48.2
末尾:1,バーサスリヴァイズ,75,342.7,48.0
末尾:1,L主役は銭形5,25,236.6,48.0
末尾:1,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,50,389.9,48.0
末尾:1,スマスロ とある魔術の禁書目録2,25,719.8,48.0
末尾:1,スロット ワールドダイスター,15,-109.0,46.7
末尾:1,L戦国乙女5 業火を穿つ宿焔の双刃,104,-178.0,46.2
末尾:1,スマスロ ゴブリンスレイヤーⅡ,24,-417.8,45.8
末尾:1,沖ドキ！ＧＯＬＤ-30,225,-120.7,45.3
末尾:1,マジカルハロウィン　～Trick or Treat!～,51,367.3,45.1
末尾:1,Lソードアート・オンライン,101,667.4,44.6
末尾:1,戦国コレクション6,27,553.1,44.4
末尾:1,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,16,168.6,43.8
末尾:1,ハッピージャグラーＶＩＩＩ,175,-36.3,42.9
末尾:1,スマスロ 甲鉄城のカバネリ 海門決戦,346,93.8,42.8
末尾:1,パチスロ　甲鉄城のカバネリ,52,407.2,42.3
末尾:1,スマスロ ハナビ,109,56.8,42.2
末尾:1,スマスロ スーパーブラックジャック,74,449.0,41.9
末尾:1,ネオアイムジャグラーEX,825,77.6,41.8
末尾:1,L ToLOVEるダークネス,12,29.0,41.7
末尾:1,ゴーゴージャグラー３,250,154.2,41.6
末尾:1,この素晴らしい世界に祝福を！,73,383.0,41.1
末尾:1,新ハナビ,44,91.1,40.9
末尾:1,L東京喰種,374,168.9,40.1
末尾:1,ミスタージャグラー,75,38.2,40.0
末尾:1,スマスロ ゴッドイーター リザレクション,98,-129.8,39.8
末尾:1,スマスロ化物語,150,521.4,39.3
末尾:1,ファンキージャグラー２ＫＴ,125,10.9,39.2
末尾:1,スマスロ サンダーV,46,144.3,39.1
末尾:1,Lスマスロ北斗の拳,212,164.4,38.7
末尾:1,Lパチスロ革命機ヴァルヴレイヴ2,148,108.1,38.5
末尾:1,Lパチスロからくりサーカス2,86,-224.7,38.4
末尾:1,スマスロ北斗の拳 転生の章2,324,113.5,38.3
末尾:1,L戦国乙女４　戦乱に閃く炯眼の軍師,100,246.5,38.0
末尾:1,スロット ソードアート・オンラインⅡ,119,22.5,37.8
末尾:1,スマスロ スーパーリオエース2,69,-7.0,37.7
末尾:1,L ＨＥＹ！エリートサラリーマン鏡,40,-100.0,37.5
末尾:1,スマスロ やじきた道中記参る！,24,250.2,37.5
末尾:1,スマスロ ストリートファイター6,24,-203.4,37.5
末尾:1,Lアズールレーン THE ANIMATION,73,597.8,37.0
末尾:1,スマスロ 東京リベンジャーズ,124,67.3,36.3
末尾:1,沖ドキ!ゴージャス 30Φ,75,-537.4,36.0
末尾:1,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,75,54.2,36.0
末尾:1,スマスロ 沖ドキ!DUO アンコール,140,-83.2,35.7
末尾:1,スマスロとある科学の超電磁砲2,42,-16.0,35.7
末尾:1,スマスロ モンスターハンターライズ,88,-235.5,35.2
末尾:1,スマスロヨルムンガンド,20,-520.7,35.0
末尾:1,スマスロ ミリオンゴッド-神々の軌跡-,180,-150.0,35.0
末尾:1,真打 吉宗,114,-645.9,34.2
末尾:1,Lパチスロ喰霊-零-Re,12,-20.8,33.3
末尾:1,ジャグラーガールズSS,125,37.4,32.8
末尾:1,スマスロ新鬼武者3,89,-120.6,32.6
末尾:1,スマスロ秘宝伝,32,-144.1,31.2
末尾:1,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,16,-1169.8,31.2
末尾:1,Lタクトオーパス デスティニー,32,-562.9,31.2
末尾:1,L無職転生～異世界行ったら本気だす～,42,-314.9,31.0
末尾:1,スマスロ ビッグドリーム THE GOLDEN PUSHER,39,-658.1,30.8
末尾:1,A-SLOT+異世界かるてっとBT,36,-51.4,30.6
末尾:1,スマスロモンキーターンV,289,-150.0,30.4
末尾:1,Lパチスロ炎炎ノ消防隊2,175,-509.0,30.3
末尾:1,スマート沖スロ ニューキングハナハナV,73,-61.6,30.1
末尾:1,スマスロ 攻殻機動隊,100,-269.4,30.0
末尾:1,スマスロ鉄拳6,66,-383.8,28.8
末尾:1,L範馬刃牙,14,-925.3,28.6
末尾:1,スマスロBIRDIE WING-Golf Girls’ Story-,14,-803.1,28.6
末尾:1,いざ！番長,46,-135.0,28.3
末尾:1,プリズムナナ,32,-743.5,28.1
末尾:1,L南国育ち SPECIAL,18,-57.1,27.8
末尾:1,L少女☆歌劇 レヴュースタァライト -The SLOT-,26,-148.5,26.9
末尾:1,スマスロ バイオハザードRE:3,82,-525.9,26.8
末尾:1,スマスロ リコリス・リコイル,15,-1184.0,26.7
末尾:1,スマスロ シャーマンキング,50,-622.8,26.0
